5 4 cm -f DENOISE.wav,5 4 cm -f.wav,5 8 cm -1.wav,6 2 cm -f DENOISE.wav,6 2 cm -f.wav,6 7 cm -f.wav,7 5 cm -1 DENOISE.wav,7 9 cm -f DENOISE.wav,8 7 cm -f DENOISE.wav,8 7 cm -f.wav,9 3 cm -1 DENOISE.wav,9 3 cm -1.wav,9 4 cm -f.wav
,,,,,64.83970833333333,62.73970833333333,62.829708333333336,,,76.48429166666666,76.48029166666667,51.538125
,,,,,65.04295833333333,62.925625,63.02220833333333,,,76.67554166666666,76.675875,51.68995833333334
,,,,,65.246375,63.108291666666666,63.21579166666667,,,76.86879166666667,76.876875,51.84204166666667
,,,,,65.44970833333333,63.289875,63.40445833333333,,,77.063125,77.06845833333334,51.99279166666667
,,,,,65.65304166666667,63.47445833333333,63.59379166666667,,,77.26404166666667,77.261375,52.145125
,,,,,65.85620833333333,63.655875,63.78629166666666,,,77.45579166666667,77.45570833333333,52.297291666666666
,,,,,66.05970833333333,63.840625,63.97954166666667,,,77.64920833333333,77.656625,52.44945833333333
,,,,,66.26295833333333,64.202125,64.16820833333334,,,77.842875,77.84820833333333,52.60154166666667
,,,,,66.46629166666666,64.387625,64.35754166666666,,,78.03854166666666,78.041625,52.753625
,,,,,66.66945833333334,64.56704166666667,64.54995833333334,,,78.239625,78.23545833333333,52.90570833333334
,,,,,66.872875,64.75229166666666,64.74329166666666,,,78.431125,78.43104166666667,53.05779166666667
,,,,,67.076375,64.93345833333333,64.93270833333334,,,78.624625,78.63220833333334,53.20995833333333
,,,,,67.279625,65.11995833333333,65.122125,,,78.81895833333333,78.82404166666667,53.362208333333335
,,,,,67.48320833333334,65.30195833333333,65.31470833333333,,,79.015125,79.01729166666667,53.514541666666666
,,,,,67.68629166666666,65.48070833333334,65.50854166666667,,,79.211875,79.21154166666666,53.666625
,,,,,67.88995833333334,65.66554166666667,65.697875,,,79.40595833333333,79.407625,53.81879166666667
,,,,,68.09295833333333,65.85029166666666,65.88879166666666,,,79.60629166666666,79.60445833333333,53.971125
,,,,,68.29645833333333,66.03279166666667,66.08220833333333,,,79.798125,79.798625,54.123375
,,,,,68.499875,66.21654166666667,66.27454166666666,,,79.99320833333333,79.998875,54.27545833333333
,,,,,68.703375,66.39679166666667,66.46595833333333,,,80.18870833333334,80.19070833333333,54.427791666666664
,,,,,68.90704166666667,66.584875,66.65979166666666,,,80.382625,80.38595833333333,54.58020833333333
,,,,,69.11029166666667,66.76554166666666,66.848375,,,80.57629166666666,80.581625,54.73254166666667
,,,,,69.31379166666666,66.947625,67.03754166666667,,,80.77179166666667,80.77520833333334,54.884625
,,,,,69.51745833333334,67.13570833333333,67.22970833333333,,,80.967625,80.968875,55.036791666666666
,,,,,69.72095833333333,67.51054166666667,67.423375,,,81.164625,81.164125,55.189375
,,,,,69.924875,67.69804166666667,67.614625,,,81.36045833333333,81.36020833333333,55.341625
,,,,,70.128125,68.07345833333333,67.80470833333334,,,81.55495833333333,81.561875,55.49379166666667
,,,,,70.33145833333333,,67.99745833333333,,,81.75095833333333,81.75304166666666,55.646458333333335
,,,,,70.53504166666667,,68.191375,,,81.94595833333334,81.94770833333334,55.79904166666667
,,,,,70.738375,,68.38070833333333,,,82.14679166666667,82.14354166666666,55.951208333333334
,,,,,70.94195833333333,,68.570375,,,82.33745833333333,82.33870833333333,56.103208333333335
,,,,,,,,,,82.53304166666666,82.53429166666666,56.25579166666667
,,,,,,,,,,82.72820833333333,82.72995833333333,56.408375
,,,,,,,,,,82.92354166666667,82.92579166666667,56.56079166666667
,,,,,,,,,,83.118875,83.12070833333334,56.713208333333334
,,,,,,,,,,83.31404166666667,83.31645833333333,56.865875
,,,,,,,,,,83.51004166666667,83.511625,57.019958333333335
,,,,,,,,,,83.70479166666667,83.70654166666667,57.172375
,,,,,,,,,,83.90045833333333,83.90245833333333,57.32320833333333
,,,,,,,,,,84.09545833333334,84.09754166666667,57.47570833333333
,,,,,,,,,,84.29129166666667,84.29304166666667,57.628458333333334
,,,,,,,,,,84.48654166666667,84.488125,57.780875
,,,,,,,,,,84.681375,84.68370833333333,57.93329166666667
,,,,,,,,,,84.87745833333334,84.879125,58.086125
,,,,,,,,,,85.07270833333334,85.07395833333334,58.238958333333336
,,,,,,,,,,85.268625,85.26995833333334,58.392541666666666
,,,,,,,,,,85.46379166666667,85.46520833333334,58.543375
,,,,,,,,,,85.660375,85.66154166666666,58.696125
,,,,,,,,,,85.855625,85.85654166666667,58.850208333333335
,,,,,,,,,,86.051875,86.05279166666666,59.00095833333334
,,,,,,,,,,86.24704166666666,86.248375,59.15354166666667
,,,,,,,,,,86.44304166666667,86.44429166666667,59.307625
,,,,,,,,,,86.63845833333333,86.63970833333333,59.459875
,,,,,,,,,,86.83454166666667,86.83595833333334,59.612208333333335
,,,,,,,,,,87.03029166666667,87.031125,59.76354166666667
,,,,,,,,,,87.22620833333333,87.22745833333333,59.91620833333333
,,,,,,,,,,87.421625,87.42304166666666,60.068625
,,,,,,,,,,87.61720833333334,87.61879166666667,60.22120833333334
,,,,,,,,,,87.813375,87.814375,60.374125
,,,,,,,,,,88.00820833333333,88.00970833333334,60.526875
,,,,,,,,,,88.20429166666666,88.20570833333333,60.68004166666667
,,,,,,,,,,88.39970833333334,88.40079166666666,60.831541666666666
,,,,,,,,,,88.594875,88.596625,60.984625
,,,,,,,,,,88.79145833333334,88.79220833333333,61.137458333333335
,,,,,,,,,,88.98704166666667,88.987375,61.28995833333333
,,,,,,,,,,89.18304166666667,89.183875,61.442625
,,,,,,,,,,89.37879166666667,89.37954166666667,61.59554166666667
,,,,,,,,,,89.574125,89.57595833333333,61.74845833333333
,,,,,,,,,,89.77079166666667,89.771375,61.900875
,,,,,,,,,,89.96654166666667,89.96670833333333,62.053375
,,,,,,,,,,90.162625,90.16320833333333,62.20645833333333
,,,,,,,,,,90.361375,90.359125,62.35970833333333
,,,,,,,,,,90.554375,90.55495833333333,62.513958333333335
,,,,,,,,,,90.75295833333334,90.751375,62.66670833333333
,,,,,,,,,,,90.94670833333333,62.81820833333333
,,,,,,,,,,,91.145625,62.972791666666666
,,,,,,,,,,,,63.127625
,,,,,,,,,,,,63.27670833333333
,,,,,,,,,,,,63.42979166666667
,,,,,,,,,,,,63.582875
,,,,,,,,,,,,63.735625
,,,,,,,,,,,,63.888708333333334
,,,,,,,,,,,,64.04195833333333
,,,,,,,,,,,,64.19495833333333
,,,,,,,,,,,,64.34745833333334
,,,,,,,,,,,,64.50045833333333
,,,,,,,,,,,,64.653875
,,,,,,,,,,,,64.80695833333333
,,,,,,,,,,,,64.95970833333334
,,,,,,,,,,,,65.11279166666667
,,,,,,,,,,,,65.266375
,,,,,,,,,,,,65.41970833333333
,,,,,,,,,,,,65.57229166666667
,,,,,,,,,,,,65.72545833333334
,,,,,,,,,,,,65.879125
,,,,,,,,,,,,66.032375
,,,,,,,,,,,,66.33795833333333
,,,,,,,,,,,,66.49170833333334
,,,,,,,,,,,,66.64520833333333
,,,,,,,,,,,,66.79954166666667
,,,,,,,,,,,,66.95104166666667
,,,,,,,,,,,,67.10454166666666
,,,,,,,,,,,,67.25779166666666
,,,,,,,,,,,,67.41054166666666
,,,,,,,,,,,,67.563625
,,,,,,,,,,,,67.717375
,,,,,,,,,,,,67.87095833333333
,,,,,,,,,,,,68.023875
,,,,,,,,,,,,68.17704166666667
,,,,,,,,,,,,68.33070833333333
,,,,,,,,,,,,68.48420833333333
,,,,,,,,,,,,68.63695833333334
,,,,,,,,,,,,68.79004166666667
,,,,,,,,,,,,68.94379166666667
,,,,,,,,,,,,69.097625
,,,,,,,,,,,,69.25204166666667
,,,,,,,,,,,,69.40354166666667
,,,,,,,,,,,,69.55729166666667
,,,,,,,,,,,,69.71120833333333
,,,,,,,,,,,,69.864125
,,,,,,,,,,,,70.01695833333333
,,,,,,,,,,,,70.170625
,,,,,,,,,,,,70.323625
,,,,,,,,,,,,70.477125
,,,,,,,,,,,,70.779625
,,,,,,,,,,,,70.935875
,,,,,,,,,,,,71.242625
,,,,,,,,,,,,71.393625
,,,,,,,,,,,,71.54970833333333
,,,,,,,,,,,,71.702375
,,,,,,,,,,,,71.854125
,,,,,,,,,,,,72.00745833333333
,,,,,,,,,,,,72.312375
,,,,,,,,,,,,72.46770833333333
,,,,,,,,,,,,72.924125
,,,,,,,,,,,,73.080375
,,,,,,,,,,,,73.23695833333333
,,,,,,,,,,,,73.38645833333334
,,,,,,,,,,,,73.539125
,,,,,,,,,,,,73.69529166666666
,,,,,,,,,,,,73.84979166666666
,,,,,,,,,,,,74.00170833333334
,,,,,,,,,,,,74.155125
,,,,,,,,,,,,74.61320833333333
